,repeat0_p0,repeat1_p0,repeat2_p0,repeat3_p0,repeat4_p0,repeat5_p0,repeat6_p0,repeat7_p0,repeat8_p0,repeat9_p0,target
0,16.14485006248622,16.341183065772395,16.217423084738627,16.203403127305336,16.16577273174144,16.05107825207927,16.32660977224314,15.888925780293247,16.23086782989781,15.782142253390717,21.0
1,15.965342791732173,17.1220791552539,17.40289699048965,16.20551499115262,17.09287254304421,17.78764217786471,16.687445258738663,16.34896691934727,17.315612786607275,16.784291166737866,7.0
2,15.037149392380787,14.252845251456066,14.732858551997715,14.105994569647095,13.52785590009791,14.910885006611998,14.282931032857714,14.73948942887894,15.860553852818162,15.479709482883488,22.0
3,17.455541611615153,17.64419258616142,17.982551323429853,16.73704837268943,16.230818496124115,17.6664746272967,17.830146504243746,17.379970216393687,17.35217996077774,16.826208641233467,21.0
4,16.448635586793387,16.928900108167333,17.648322883947984,16.7163884731048,16.83415458374399,16.74402906723452,18.98923089585123,17.55166847425916,17.718791890102526,16.26777427193526,16.0
5,21.037728662801698,21.69476172299246,21.12112510769252,21.37191304118439,20.013884821552857,19.956991707953613,20.610453288781542,21.681290832256487,19.124129490875085,21.192803215149887,21.0
6,18.212952511357457,18.458363470271504,19.030888862988007,18.549813165035054,18.31096643974525,18.810177781280682,19.204094420583196,18.572607911879963,18.361022218901994,19.00895298307365,11.0
7,15.363497064496768,15.780761695395157,16.243996293343127,15.49441021583153,15.794490874765659,16.073864926455784,14.806147296122498,15.52687190102713,14.711748465882811,15.659520716226844,16.0
8,17.008361262215235,15.462143909187986,17.1031907766111,19.292626278863274,17.805405204785707,17.248032125922215,14.63505140732354,17.8950068219549,17.927271107183426,17.028101717902917,21.0
9,17.39150136377394,16.167665810453173,17.763270734168827,17.173871532533695,17.38044540948902,16.452672028855233,16.999455261486652,16.996358271048365,17.860005651658,16.33839257326678,9.0
10,16.51198066281568,16.559044464765048,16.345432250005366,16.28692995290223,15.842951450333867,16.078068863326035,16.180535055194262,15.820240253389745,16.07746780834205,16.499607463741505,12.0
11,14.296763124638618,14.913953188452046,15.153195394541303,15.634099613654445,15.357834608244762,14.580379544057534,15.943586689123146,16.060036854818936,14.387108823694405,16.257324325409705,24.0
12,18.43870201533158,19.731443429616025,19.40184054144202,19.787392115867057,19.3530250513473,20.71787255253629,20.260655054307005,19.432077616150778,20.19697169901223,20.510546822377986,12.0
13,13.642115201136743,13.780014032857636,14.025902566152544,14.253408760992507,14.041432026500093,14.684908900177048,14.037072101763236,14.36004728579848,14.175229629603503,14.295452968331624,9.0
14,18.599895891723733,17.55680473091981,19.418758125107896,20.12068932270532,21.19818169041737,18.535786710075712,19.09732986870271,20.44710783352056,18.533351508833693,19.45679211639842,11.0
15,16.68552066176173,16.134911185648843,16.264296864226388,15.429809868823614,16.490831193482535,15.241870011398737,16.450721865552964,16.715817296892386,14.566912360878261,15.86309720252245,23.0
16,12.04524964711811,9.99947531211838,10.245305355542335,12.918806957382213,11.621993952138098,11.478692179594836,11.206836456688679,11.161948831402398,11.963026847987713,11.568775605291435,8.0
17,15.19573922447523,14.700778784186268,14.703807666574534,14.734310292730724,14.18751060079903,14.48209139139571,15.867666463141799,14.577670140155035,14.687388711938912,14.56282844062459,17.0
18,13.778543447751488,14.421771528566728,13.880158455586194,14.490150107609251,14.50610469510773,13.867494026182081,14.06629447372039,13.750322270003767,14.573044165034883,15.117277359871238,9.0
19,16.85126108080499,16.5459066189988,17.014861275087704,15.49921684649425,15.035663875537086,14.96355886207439,16.57317140926364,16.096276699171774,14.181541932648422,14.62793089589426,15.0
20,17.20762329574827,17.05979079587768,16.532974468120464,16.93293927101393,16.02268086236196,15.665790191551057,16.29553400119158,16.250874078694828,17.66654772930645,16.369522927900846,22.0
21,17.47616887394885,17.995378808807217,18.432364131657984,19.108917499544944,17.297424509489566,19.120253272956695,19.238317763152374,17.793742089050347,17.72235041815383,17.62384646225829,22.0
22,18.38939459323814,18.521106208445378,18.95854658741777,18.263827513461404,17.7201134815838,19.131033510880393,19.90287831084518,18.99926331126356,18.69172561501281,19.472806902838045,20.0
23,18.658429194817963,18.414861566208252,19.096868820616976,19.30568391432096,18.889986879932685,19.25433741314216,18.005066606895824,18.289735013282705,18.144285011651533,18.157207391846427,15.0
24,14.045880901884688,14.208638939064235,14.610723110698007,14.492480776291114,15.296738424193359,14.864958899546188,15.134892474718924,14.770707698140741,15.69509215981171,15.345414735778853,20.0
25,18.471833132624525,17.946741571456318,16.4949740827008,17.420205520545473,16.405992268539705,15.472372256987459,16.451136758769195,17.562452644869225,16.840130841228728,16.763434810782478,7.0
26,18.398593760142106,19.295898541890487,19.43596858313682,19.6579597476031,18.586527300671364,19.63897181121804,19.306198744093876,19.400812896038268,20.002282976110422,19.37504076561343,20.0
27,18.702204386831866,18.856727386370437,18.907991222995335,17.638463543685845,17.83253730389294,19.51142487091971,19.169715580189113,18.469704833884222,18.42260284785699,17.939345712944142,11.0
28,11.43425610345647,11.10650464297362,10.740746902145602,11.431957857572069,11.472665893157702,11.013414118254186,11.493286071206679,12.246744013769083,11.43667235667465,12.563558031242879,22.0
29,20.579705009783886,19.83040511238592,20.579603592784707,20.51259033599733,21.83680328561813,21.219364766254287,21.029907821445427,21.978296437051775,20.530454692848945,21.37091039794011,21.0
30,13.20064212006573,14.593147097812384,15.256610451378483,14.320365946997324,12.317186604727652,14.100180624944553,12.360367771371248,12.697967125644539,12.969103099274335,15.471687545891001,15.0
31,18.026684712941876,18.13111833797636,17.373784611930333,17.072754947926413,17.20369581301653,17.75055278267525,18.52323549708377,18.555766618045944,18.05143344583169,17.974712875608354,12.0
32,17.887461580941476,19.48502505984399,18.786031574183085,19.8184356056526,18.457162305312224,19.21302202782091,18.341842771312706,19.174699790443448,18.49949242433449,18.417944240509335,20.0
33,17.662323395000826,18.212268665995495,19.501896284501555,18.9003753619307,18.233172460883065,18.24819280269305,17.6326765269078,19.369223769063368,18.87424475014643,19.273350096703595,18.0
34,20.957599725186533,19.732842255477824,20.047401272749447,19.265001276432322,19.745458263798092,20.137568970551897,19.148477951201244,20.01183390234993,19.20554070446415,19.485783925267643,6.0
35,19.38160006053994,19.309649519195858,19.013256185687304,19.32100643440694,18.610028590023603,19.125448325336784,18.78785208111119,18.98417895839497,19.819621653727964,19.92443124738982,19.0
36,15.554343082481193,17.586972028954666,17.17175236990621,16.466401591529518,15.03008506578946,18.410569277762804,17.407718314810015,17.472464157090826,17.060169329454126,14.31642346245518,18.0
37,16.32337090326954,14.738067154658058,17.372311650300436,16.462529114452764,14.065204410301611,14.972703536896958,16.152674242268304,15.117792786338274,16.685272334063534,18.647658415512147,16.0
38,19.184705515608947,19.4703620327276,19.199966426374544,18.12665096956463,18.818940039721248,19.628364544371472,16.92689623212626,19.230252843410355,20.062481410732556,17.74699667065009,6.0
39,12.468697497589599,13.525099397014372,12.294873489627856,12.800693026930565,11.490094104965749,12.69239741016547,11.447285458599545,13.296456669006268,14.264764214752663,11.781002396627109,6.0
40,14.497279600435338,15.464955280268907,15.95683309075578,16.206682852842736,15.718249422566412,15.965923836165441,15.426627701797404,14.801230593271299,15.77697128771353,14.743225972539715,19.0
41,15.708406076386284,15.196808302753967,14.649074876208106,15.364044588842349,15.312959381373805,15.98593865729994,15.26410047031111,15.093288195705451,14.341470554263573,15.24339573895218,12.0
42,17.516867172243366,17.687528104130358,17.499611636116683,17.23059235257619,17.459257357342402,17.45583147186115,17.966371491575224,17.68526625232994,17.790730604449053,17.903235337226427,23.0
43,21.74273499334442,21.143758742913867,21.784645647997557,21.49066327646309,20.902804307363237,20.888664175135283,20.792897743261193,21.224869753692445,21.144124527495933,21.96979844147488,21.0
44,14.348738904055697,14.148825215171108,13.137392811511639,12.884809708359128,13.744431064414009,13.69994660915387,14.236254617747885,13.729808535299801,13.923757675514704,13.596018113972718,11.0
45,16.779755680935917,16.399438225770275,15.78087431806097,17.72023397635168,17.4120853380085,16.30472374333928,16.065615621048813,16.856363885153975,17.079500243329623,16.346235987236277,14.0
46,16.57351498829594,17.73738200673533,18.52138466261982,16.56081790701829,16.910055543427784,17.87224910327071,17.47454794279265,18.231458712724546,17.61175193989236,17.365025196558808,20.0
47,17.477362119304757,17.586485088878455,17.129109649768875,17.8821290916486,17.422843574249868,17.218150888280427,18.065984537794748,17.92115309419663,17.129330664879035,17.518710957512376,20.0
48,18.74308957107319,18.843180375633693,20.07750887789858,18.733632139858837,19.043499430140834,19.248495916009027,18.79428585373445,19.671561916095598,19.765335720096363,18.95073689129918,16.0
49,15.915777968723587,16.32078756968496,15.51869841217502,16.448029912098388,15.56950371529849,15.470951577993436,15.951225874165793,16.042041248676014,14.958204679098435,14.955107961246979,21.0
50,18.69458149365117,18.92816320274074,19.168033567314247,17.675649394858972,17.703134969497857,18.25724061354652,18.29399502224526,19.776936562455113,18.898565768889302,18.91251404797624,20.0
51,17.745352972368792,15.321286625676926,16.63501372829316,15.582814089958365,17.034376964843126,17.09822521110274,16.126616711003564,16.386053909309325,17.24208833376823,16.548463970817842,19.0
52,16.681297137419875,17.145507152273566,16.498076680389474,16.395388649968723,16.52977029919507,16.946617452119256,18.179538883854924,17.935499014398854,16.58883931406909,16.513138965180225,20.0
53,17.616882045326037,17.109324363809016,17.264251593428167,18.194040682930158,17.97360685048197,18.10965213914013,19.086812763663403,17.85015558743351,17.227003081524188,17.309060103245436,15.0
