,repeat0_p0,repeat1_p0,repeat2_p0,repeat3_p0,repeat4_p0,repeat5_p0,repeat6_p0,repeat7_p0,repeat8_p0,repeat9_p0,target
0,16.95601739070826,16.786108947611524,16.942591595682437,16.88829342141465,16.80938690155714,17.225968373094673,16.96177110051158,16.35795374613074,16.94936513260294,16.472235745776324,21.0
1,16.273147394156663,16.58258382887591,17.25866053013533,16.330054710264932,16.739484987097647,17.3493962015279,16.783175970791344,16.285950354309065,17.219346848361177,16.26095971586934,7.0
2,15.774484909951843,15.136939115831902,15.414393990467504,14.36419523775245,14.304421477248003,15.807732944349647,17.020753212979223,16.928702298319934,16.462474896351203,16.010842881756783,22.0
3,19.00383782807876,18.66665601732737,19.57668707341289,19.326091908743408,19.833865644398372,20.055889280119363,19.940539797186723,19.593997786074404,19.339911072320838,19.03169297806015,21.0
4,17.11084814173555,18.469534075719423,18.644299389027257,17.82116805321267,18.29411375303057,17.80851109932513,19.30947307071093,18.75329395332031,18.545991176417967,17.85789184345905,16.0
5,22.005717588414356,21.146213583297232,21.009578798616293,21.42706554204726,20.320805224486218,20.22777285846814,20.721349836490305,21.817125162225103,19.416268623862212,21.215955212927717,21.0
6,16.60547818332428,17.595524221742934,18.31315143563122,17.570398113831985,17.324556984793606,16.407424664002626,17.762967713491843,17.77419346837813,17.53822240633224,18.069041826367886,11.0
7,15.515048503611546,16.205354280156186,15.930750126945963,16.043756343894515,15.570766598328227,15.91606909885113,15.7384785085987,15.402103345089444,14.98233316554984,16.045186789927534,16.0
8,16.624905988933243,15.179552467688783,16.469644244809402,19.11434919368609,17.39014595547376,17.133964451816247,14.226224056763908,17.39382600475744,18.26612141492631,16.960443728492574,21.0
9,17.81706161489048,16.903624093097765,17.837692538041537,17.219401616356194,18.321416937094767,17.938227948829805,18.04973268872385,17.876118917097678,18.43573726300857,17.395315741692784,9.0
10,16.173013984732496,16.72378317676454,16.250003582224117,16.53299405679209,16.00169617796592,16.468344613912787,16.24498407110837,16.372483990025763,16.399888909989038,16.438191317401007,12.0
11,14.404286979564159,14.876676171399962,14.887264906050289,15.467729031145321,15.07270339480225,14.782131482865672,15.731055615186442,15.807388755971505,14.589422348194079,15.81080129362043,24.0
12,18.211138009804156,19.686383956932907,19.103390265154417,19.715009065617345,19.16938255279836,20.476814038640097,20.11667064301005,18.857690934645085,20.521610282061065,19.666693905370625,12.0
13,13.48000230050649,13.484944142057573,13.704268922902965,14.190155952344167,13.973241259426572,13.661790794621322,13.896124613397257,14.302078337942266,13.914307508540846,13.863356222358544,9.0
14,19.154347144406437,18.0478485147217,20.1471639997338,21.154760874643465,21.51314724809653,19.23260932343571,19.856029915455505,20.829251651260336,19.461352425336315,20.295830212204123,11.0
15,18.69589771407533,17.150614635523247,18.1861154323036,17.23023783407377,18.320113089413184,18.053606838384425,18.384258345118923,18.70007932651246,16.27783867020813,18.108048183100276,23.0
16,13.433971700204317,11.705298293254373,12.400571460978082,14.227604637138509,12.547131345897744,11.937214021449535,12.487742912236524,13.799112679348806,13.226967765123078,13.085184073618478,8.0
17,15.470117748113555,15.420365259177963,15.804986824342047,15.462178064823236,14.902432244988185,15.004781105745128,16.400652771910373,15.295107810228032,15.58022031906096,15.807597611761933,17.0
18,14.043371109267966,14.433726889453013,14.478151913279806,14.812788353726718,14.911718252898812,13.678512066199165,14.36176195830396,14.07150626681571,14.387115598818031,15.0013631855992,9.0
19,16.52542080167703,16.170856817260862,15.684479489498495,15.465852554552418,14.848939575046211,15.047254965254746,16.479863232112066,15.94866333491633,14.261620469704791,14.528978132259253,15.0
20,16.861282094422315,16.242510461390605,15.810918148563523,16.234856262035358,15.597538727054568,15.463616731789724,15.87768629569313,15.951371690534637,16.936918303330604,15.87970973960346,22.0
21,16.39128703561193,17.30791222304692,18.139444192057816,18.371859407503074,16.8912045693756,18.9078306640534,17.96781310367607,17.45888495814573,16.980663939686945,17.279931867600006,22.0
22,18.263657645898807,17.60901062810833,18.698498097763622,17.71719666888191,17.212493036528244,18.104866610804372,18.841266251217615,18.230912323949532,18.73076260533354,17.554396709016054,20.0
23,19.47470056136749,19.61445469585625,19.82110482835806,20.145064128778174,19.287540467951374,19.502280752934535,18.73279383124953,19.0667399626279,18.993330052056095,18.904077969516035,15.0
24,14.508868515213127,14.347748747683909,15.04587284464548,15.11446909679458,15.353496592907495,15.104463749205665,15.549663464861498,15.091116775123837,15.821860202423297,15.75359372947266,20.0
25,18.76521792481688,18.227776171259016,17.69063225374837,18.923406074891886,17.32237908070654,17.88338049595398,17.867500501193113,18.385761991239338,17.82588465053671,18.162217387992833,7.0
26,18.635738816322956,19.37810345328773,19.933753409836907,19.649127980136715,19.219240866943913,19.796679625040543,19.046309756151878,19.90326777937814,19.803325069738463,19.69880811314716,20.0
27,19.78892565414651,20.501300142400133,21.244157554223307,19.853872154862223,21.01454537256459,20.425596986993927,21.466456185036982,20.834782949046215,19.736568062685386,20.089341847358355,11.0
28,11.209284859303493,11.190514783540891,10.803981559169745,11.390821355589512,11.161321412492365,11.145536202324724,11.323930562232647,11.559089376536253,11.178284348861347,11.706341439512606,22.0
29,20.226865774175366,19.45115393064186,19.636118193385865,19.756435589585188,20.614387463718842,20.26431526797894,19.90244759824515,21.18048972001762,19.944514971003947,20.6623544445116,21.0
30,12.601069579756448,14.466262800114064,14.709497021356734,14.06793164458262,11.881744932820297,13.912347032308974,12.702585625102449,12.205094235248552,12.658609152907271,15.048775255079077,15.0
31,16.51371051495245,16.737131563139776,15.841674489820608,16.251106470575074,16.62678113581613,16.623005264219145,16.560495699602498,17.574451740839965,16.87721483549734,17.048801858385445,12.0
32,16.578962668403797,18.2455334329268,17.967017785016687,19.06107330722658,17.521862316390646,18.54525777360969,17.200365329951687,18.413634069471883,17.606353689949433,17.620993410423168,20.0
33,19.222049395294142,18.5146307063512,19.37060199913163,18.853286581605406,19.07156602291078,18.594514841619763,18.81311251384203,19.4724997492957,18.686280783429368,19.73608592872406,18.0
34,21.154954341138186,20.543787806169018,20.443716977181182,20.05073921737324,19.839390519554296,20.591871374827907,20.22007940401162,20.39214158679385,19.700614636598843,20.071572041715264,6.0
35,17.79064795070886,17.652634905565364,16.76304575438985,18.052038564373838,16.413995764235818,17.58591829097852,17.53717997921757,18.113956087625148,18.010243331311433,17.63477605003558,19.0
36,16.856711179742717,18.020758778919067,17.75152500656486,17.079873831774343,15.541684685103162,18.75382839797978,17.89377775601837,17.7605525500106,16.978610985454132,15.889169900228113,18.0
37,16.8008274738923,16.00298471781968,17.74630495516285,17.590034253422647,14.472010525040709,15.854013009653524,17.417024170525035,16.518098413728225,18.099432546497745,18.197628839603638,16.0
38,19.208429028960982,19.666959548364346,19.290267313694578,19.046103990075153,19.111597676790986,19.990290881954422,16.93164832857642,19.33016175327035,19.86885541685956,18.241411670011555,6.0
39,11.613479622824332,12.441056472547526,12.097420707718715,11.194794393992602,10.783567951337133,11.92690931441927,10.481398912191253,12.307312411422892,13.379298482880133,10.939915239784986,6.0
40,13.941934443914493,15.097310636512079,15.437259182432184,15.714759839450611,15.024416051740298,15.903319862106262,14.764049254802277,14.740606048500362,15.48091550167461,14.394271587699519,19.0
41,15.127150979260046,14.993559846538355,14.317297265267808,14.544974729264778,14.381608860251303,13.996921012099435,14.402783012513218,14.498746941905045,13.970529695034914,14.881956712522204,12.0
42,17.577874416164644,17.41236149222181,17.090058627710633,16.968887424532,17.373363202097757,17.226434351201213,17.431891728843038,17.394562008486197,17.608789964332068,17.48350012545713,23.0
43,19.949678280336222,19.95098706081398,20.557973643521535,20.277981662764763,20.030863125373237,20.123566662911053,19.39355656779251,20.483295327055448,20.37158836161143,21.331363233567103,21.0
44,14.503035485624295,14.147464745716881,13.867415764949575,12.754394798234609,14.215214413802688,13.844442613516977,14.275528252730972,14.010260006264382,14.258186837945207,14.259451508831457,11.0
45,16.57939567805623,15.690628117697692,15.409910525503621,16.645106785510436,16.683693677100788,16.367730684435532,16.221580064041486,16.3285151532926,16.873713155960957,15.52369794882861,14.0
46,16.163658254976838,17.307517121424027,17.924614489096985,16.13886991848596,16.15938076360302,17.076797725567186,16.61665406509671,17.717468598901064,16.66817189972278,16.763717804426264,20.0
47,17.539526069804047,17.517506286965137,17.423981836822588,17.88737333060385,17.007323812998045,17.445400051029402,18.367536061152098,18.293048839878146,17.077513849966053,17.680145288562947,20.0
