,fit_time,score_time,estimator,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_root_mean_squared_error,test_neg_median_absolute_error,test_r2,test_r_corr,n_train,n_test,repeat,fold,cv_mdsum
0,17.75930118560791,0.12553954124450684,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-4.086760735808946,-20.47901485615763,-4.52537455423942,-4.073105457709305,-0.08817618918179604,0.2252079608503753,331,37,0,0,d32d12ca55fa5c56652aa3bcedfc3c24
1,18.03507089614868,0.12242937088012695,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-4.259338709883897,-24.84070573124874,-4.984045117296667,-4.008420721869847,0.14842174222267923,0.38753208288577196,331,37,0,1,d32d12ca55fa5c56652aa3bcedfc3c24
2,17.991427898406982,0.12285089492797852,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-4.609550012362972,-33.71752715735245,-5.806679529417174,-3.797835026109574,-0.28484369755651917,-0.03348917748909004,331,37,0,2,d32d12ca55fa5c56652aa3bcedfc3c24
3,17.983059406280518,0.11944150924682617,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-4.064165537898597,-23.30642022572571,-4.827672340344331,-3.677402476547609,-0.055876937223459544,0.2088812278752894,331,37,0,3,d32d12ca55fa5c56652aa3bcedfc3c24
4,18.037566423416138,0.12338066101074219,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-3.0999271950756144,-16.23439800074599,-4.029193219584535,-2.2685841302855145,0.30145552982709134,0.559418594152098,331,37,0,4,d32d12ca55fa5c56652aa3bcedfc3c24
5,18.047381162643433,0.12097930908203125,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-3.95157542242433,-21.45059895421995,-4.63147913243922,-3.548095360940451,-0.14871968269156266,0.14340921059673653,331,37,0,5,d32d12ca55fa5c56652aa3bcedfc3c24
6,18.01700186729431,0.12113618850708008,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-4.175652048231972,-25.96223603937222,-5.095315106975447,-3.0773330098157388,-0.13757205024646524,0.1192866766985589,331,37,0,6,d32d12ca55fa5c56652aa3bcedfc3c24
7,18.055038452148438,0.12062287330627441,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-3.5424765237162164,-18.267185524242013,-4.2740128128308195,-3.1731321820461815,0.08073162098635067,0.33788797653290775,331,37,0,7,d32d12ca55fa5c56652aa3bcedfc3c24
8,17.93643283843994,0.1209709644317627,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-4.538713355852401,-29.930331259019802,-5.470862021566601,-3.6606002476503114,-0.2147597805239152,-0.0286858547097284,332,36,0,8,d32d12ca55fa5c56652aa3bcedfc3c24
9,18.071205139160156,0.12165260314941406,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-4.064321944129621,-24.355939238474125,-4.93517367865348,-3.621700650918843,-0.057995550630550285,0.26044696223888236,332,36,0,9,d32d12ca55fa5c56652aa3bcedfc3c24
