,repeat0_p0,repeat1_p0,repeat2_p0,repeat3_p0,repeat4_p0,repeat5_p0,repeat6_p0,repeat7_p0,repeat8_p0,repeat9_p0,target
0,16.783868268147707,16.638440881743424,16.76602022218338,16.848675767505853,16.56822992785478,17.099996089181673,16.95173619880712,16.24681530310525,16.7804876123747,15.855944230017498,21.0
1,16.329004273757057,16.504393346750255,17.400258512473968,16.52598817652513,16.5202976892409,17.269514872435067,16.622351896136067,16.573547246434977,16.95450560258449,16.0648716644725,7.0
2,16.567438983029554,16.23000352664797,16.125573677056295,15.491084156398662,14.891117565072099,16.39216082466919,17.089098792037824,17.037633686241136,16.954282310682807,16.692945493560003,22.0
3,18.522430794843817,18.679440787875187,19.303190242790848,18.61620195617236,19.427025126696996,19.74694852312451,19.16422585124284,19.4228064651475,19.289472277475838,19.088955460988593,21.0
4,17.27695232018096,18.86677449018235,19.44767483841758,17.74077192764443,18.7315984714143,18.151810670228812,19.61128490894481,19.03229917828366,18.893677749773907,17.694182098360077,16.0
5,21.720278197859415,21.062272553609894,20.719378161416955,21.323674324097695,20.012425159169656,19.845879777524317,20.928237037556883,21.74381543419113,19.87429955447415,21.59247344143989,21.0
6,16.318516089715544,17.10295057072777,17.96875868352869,17.404999062831997,17.066052896045157,16.419706750536346,17.42526420750397,17.573590303507473,17.457927505319265,17.887669952916013,11.0
7,15.451887587518929,15.681006625225491,15.733708887600164,15.740081959947842,15.740947987042622,15.676213016859226,15.308441972621319,15.36634455643937,15.276460057946375,15.64536033616666,16.0
8,16.63866382937644,15.618803385513413,16.284702647806178,18.73588841256003,17.48956893669333,17.21964055180436,14.361767739800703,17.138357921520303,18.098732710960405,17.525506989803596,21.0
9,17.760310892292168,16.885474448264862,18.196632004627126,17.677075271901614,18.45470477765796,18.210170292103836,18.098848278987262,17.851816795113177,18.494036365369915,17.67719458556165,9.0
10,15.915785792943668,16.610170107690386,16.05363625708166,16.463918654887863,15.793773932598306,16.063206805188855,15.794770753034728,15.827487275612562,16.007852813174242,16.294064623005468,12.0
11,14.169856937444813,14.841022978133267,14.688090909843416,15.56961591350509,15.054750731004022,15.064546448360863,15.602971010937631,15.877111119957945,14.696562749021242,15.741981674312429,24.0
12,18.177291183868967,19.17093060215229,19.298849841013904,19.944298640567013,18.707437874679258,19.89021801181547,19.84684042254156,18.542900212303422,19.77010537339457,19.348773898940816,12.0
13,13.460505203236679,13.779899905593844,14.05388137304733,14.417366646213669,13.820119218792941,13.957490932903285,13.853057275548606,14.122300886789592,13.784186916095921,13.674886732296251,9.0
14,18.9007279299273,17.880134481373727,20.18561220889366,21.45054139045756,21.64986751605663,18.791330998631395,20.1652202310508,21.26963274420878,19.55762672273476,20.07173422573246,11.0
15,18.811940862727,17.425176956081046,18.483186032728362,17.587805724729222,18.872724467055264,18.403050919672047,18.405396180047454,18.960324978530245,16.436964206449264,18.35330276040945,23.0
16,13.349612430958093,11.591311135288581,12.047447871785096,13.89130188231366,12.395529312975578,12.07414101320625,11.953528942842146,13.262247144548343,13.30571671079765,13.418499850589493,8.0
17,15.630841653798708,15.516684935119933,15.593059080751742,15.560193966103283,14.901717089673895,15.101918393072635,16.32008965691037,15.43780604145427,15.4751002224795,15.499082655507486,17.0
18,13.685568491190107,14.029305049837873,14.5397347981476,14.587437082402294,14.470125049494658,14.166814013152807,14.311843679967247,13.66995788623754,14.653692564032921,15.08482922631742,9.0
19,16.18031403986506,16.096581314077024,15.761782615992054,15.308827958641718,14.842025599832859,14.807612855000087,16.418526649359087,15.77726220150131,14.433470175516197,14.22957406355044,15.0
20,17.38295720007819,16.38196784320423,16.053186293246924,16.4982732925519,15.835958510730809,15.935818192992642,16.487799915803166,15.922043548320913,17.22072538061461,15.558648302405711,22.0
21,16.389789108873615,17.25865235129627,18.159145321758686,18.075367759245818,16.67245371990051,18.812822204704766,18.110330194997232,17.659532835921695,16.78528639987995,17.254743610060437,22.0
22,17.989549115302133,17.43069692674883,18.319222749280094,17.801001364479283,17.477540025032965,18.18709748650249,18.592895534541462,17.978038127922858,18.352924888208925,17.858130908089542,20.0
23,19.2279241040275,19.50037333609147,19.629466224816447,19.75954822517781,19.238943038236243,19.17691297859787,18.42373138164316,19.198241933814188,19.025295307165873,18.548588684262334,15.0
24,14.173158877165708,14.269434514598245,15.03933395014225,14.832758348666705,15.130084585952545,15.122684605848322,15.446724379316276,14.79704040517538,15.386930994007965,15.523884842341303,20.0
25,18.995939414229042,18.168093544473066,17.577192349591336,18.81959376471245,17.324122192044214,18.129737472958332,17.843673308304687,18.3746309813733,17.403745996482055,17.898452688727797,7.0
26,18.76800394020873,19.33456348696799,19.691674350016807,19.4643640742708,18.745189867508444,19.57711785851179,19.023596412560288,19.49436522531673,19.465510689496757,19.244756059513314,20.0
27,19.801420926322375,20.517561139815204,21.0327157951232,19.98387869412509,21.003432283147443,20.30766364766653,21.162788074113642,20.608036884090907,19.751778342313173,19.809132803616002,11.0
