,fit_time,score_time,estimator,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_root_mean_squared_error,test_neg_median_absolute_error,test_r2,test_r_corr,n_train,n_test,repeat,fold,cv_mdsum
0,18.783599138259888,0.13613653182983398,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='neg', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-4.245998121951865,-21.990007281871865,-4.6893504115039075,-3.9508419001482302,-0.16846452293442704,0.16542647861721874,331,37,0,0,d32d12ca55fa5c56652aa3bcedfc3c24
1,18.804826498031616,0.14031767845153809,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='neg', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-4.2297912328497045,-25.16565148035829,-5.016537798159034,-3.8651981849008727,0.13728209353907705,0.37072929722948894,331,37,0,1,d32d12ca55fa5c56652aa3bcedfc3c24
2,18.625033378601074,0.13957786560058594,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='neg', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-4.479928543350382,-32.512454571937674,-5.701969359084427,-3.5874232055654787,-0.23892307267668778,-0.008704147504977288,331,37,0,2,d32d12ca55fa5c56652aa3bcedfc3c24
3,18.811559915542603,0.13940882682800293,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='neg', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-4.146029281150359,-23.08796535662168,-4.80499379360907,-3.663665731234275,-0.04598003088275471,0.21126405570019124,331,37,0,3,d32d12ca55fa5c56652aa3bcedfc3c24
4,18.764808654785156,0.1401815414428711,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='neg', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-3.1969654461323596,-16.420054884588673,-4.052166690128711,-2.51564594618954,0.29346696200019184,0.5600876805867352,331,37,0,4,d32d12ca55fa5c56652aa3bcedfc3c24
5,18.759733200073242,0.14052915573120117,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='neg', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-4.023897223891951,-21.567439755970856,-4.644075769835249,-3.9659594713337185,-0.15497672609623292,0.11575978646811068,331,37,0,5,d32d12ca55fa5c56652aa3bcedfc3c24
6,18.661473035812378,0.13984441757202148,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='neg', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-3.953635623365983,-23.631854965057887,-4.8612606353761665,-3.4281704000580113,-0.03546311122661128,0.2169472476454668,331,37,0,6,d32d12ca55fa5c56652aa3bcedfc3c24
7,18.65893244743347,0.14033794403076172,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='neg', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-3.5801789506219808,-20.07182316754323,-4.480158832847696,-2.775355418104269,-0.010084028685732882,0.23153956203388723,331,37,0,7,d32d12ca55fa5c56652aa3bcedfc3c24
8,18.61905550956726,0.1395261287689209,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='neg', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-4.6891407358028285,-31.905562645109246,-5.648500920165389,-3.8260461503480734,-0.2949270070168353,-0.063530379849145,332,36,0,8,d32d12ca55fa5c56652aa3bcedfc3c24
9,18.780407428741455,0.13897252082824707,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='neg', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-4.051386311461756,-24.024020678565314,-4.901430472685021,-3.6352365874933366,-0.04357736884265617,0.26434154741420784,332,36,0,9,d32d12ca55fa5c56652aa3bcedfc3c24
10,18.738017797470093,0.13956332206726074,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='neg', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-3.7192153999707025,-21.827793699495338,-4.672022442100994,-2.817297778896503,0.103926784976337,0.3734480337540154,331,37,1,0,d32d12ca55fa5c56652aa3bcedfc3c24
11,18.75631070137024,0.13863182067871094,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='neg', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-4.131887471514921,-24.0525025498156,-4.904335077236832,-4.290003727401938,-0.15116333347425392,0.1704416190012622,331,37,1,1,d32d12ca55fa5c56652aa3bcedfc3c24
