,fit_time,score_time,estimator,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_root_mean_squared_error,test_neg_median_absolute_error,test_r2,test_r_corr,n_train,n_test,repeat,fold,cv_mdsum
0,18.837213039398193,0.12681245803833008,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-3.9313776209950504,-20.283287993755287,-4.503697147206425,-4.0716115904047285,-0.07777601550423019,0.15518766347921445,331,37,0,0,d32d12ca55fa5c56652aa3bcedfc3c24
1,18.684612274169922,0.12537837028503418,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-4.396483159454922,-25.939101127046694,-5.093044386911103,-4.122529247505913,0.11076702952554407,0.33695524397658977,331,37,0,1,d32d12ca55fa5c56652aa3bcedfc3c24
2,18.674428462982178,0.12484145164489746,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-4.689753187062156,-34.31802226273559,-5.858158606826517,-3.8890633763403955,-0.3077262282938549,-0.05546618642418074,331,37,0,2,d32d12ca55fa5c56652aa3bcedfc3c24
3,18.646496057510376,0.12499022483825684,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-4.063257179717639,-22.06610178870241,-4.6974569491058045,-4.082811301926219,0.0003146022657488645,0.25097252071756243,331,37,0,3,d32d12ca55fa5c56652aa3bcedfc3c24
4,19.004667282104492,0.12518835067749023,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-3.1734233421236597,-15.300065986105603,-3.911529877951286,-2.7246131935197013,0.3416585889181992,0.5966634471410087,331,37,0,4,d32d12ca55fa5c56652aa3bcedfc3c24
5,19.05238103866577,0.12491703033447266,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-4.230946508700624,-24.684651166593618,-4.96836503958733,-3.7627397612998994,-0.321909225749752,0.07745999871817126,331,37,0,5,d32d12ca55fa5c56652aa3bcedfc3c24
6,18.953925371170044,0.12521862983703613,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-4.227523102527786,-27.36770038211454,-5.231414759136818,-3.778760275724686,-0.19915445599522474,0.03821058598734405,331,37,0,6,d32d12ca55fa5c56652aa3bcedfc3c24
7,18.952975749969482,0.1258699893951416,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-3.211912518216791,-15.473545365880922,-3.9336427603280044,-2.39916698085338,0.22131732076566013,0.4751041330814764,331,37,0,7,d32d12ca55fa5c56652aa3bcedfc3c24
8,18.99362301826477,0.12498950958251953,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-4.448770155396349,-28.01129970618037,-5.292570236301108,-3.536562302019501,-0.13687349427564088,0.036887016243098515,332,36,0,8,d32d12ca55fa5c56652aa3bcedfc3c24
9,18.904555082321167,0.12402105331420898,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-4.233174956132732,-25.06188925839405,-5.006185100292842,-4.1447826358207385,-0.08866125285331616,0.22347200803512696,332,36,0,9,d32d12ca55fa5c56652aa3bcedfc3c24
10,18.86423373222351,0.1247704029083252,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-3.829092691820443,-21.51076910240778,-4.637970364546089,-3.7232927245221106,0.11694125881023598,0.36612457446997326,331,37,1,0,d32d12ca55fa5c56652aa3bcedfc3c24
11,18.703599214553833,0.12521147727966309,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-4.41053839194537,-25.475823454704983,-5.047358066821194,-4.665353944924071,-0.21928409696165296,0.09572855673647641,331,37,1,1,d32d12ca55fa5c56652aa3bcedfc3c24
12,18.889856338500977,0.12419867515563965,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-4.156748260818731,-23.948822043116806,-4.893753369665946,-3.7533722725783463,0.03360439258896131,0.34090618297585784,331,37,1,2,d32d12ca55fa5c56652aa3bcedfc3c24
13,18.77971363067627,0.12439608573913574,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-4.073296797619352,-23.320418806899973,-4.829121949889024,-4.063409431299121,-0.13428740661714156,0.16185173933839037,331,37,1,3,d32d12ca55fa5c56652aa3bcedfc3c24
14,18.519541263580322,0.12498617172241211,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-3.5786066500594487,-22.95402403105359,-4.791035799391776,-2.9446829207083525,0.02826214056180465,0.2883790137216679,331,37,1,4,d32d12ca55fa5c56652aa3bcedfc3c24
15,18.86384129524231,0.12464022636413574,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-4.588242585367316,-32.949378542665436,-5.740154923228592,-4.399470074730303,-0.6166475243677503,-0.19218035261700733,331,37,1,5,d32d12ca55fa5c56652aa3bcedfc3c24
16,18.858142137527466,0.12389016151428223,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-4.826501102096248,-28.430991882046023,-5.3320720064573415,-4.990459034912277,0.020139270768818163,0.2226870561527635,331,37,1,6,d32d12ca55fa5c56652aa3bcedfc3c24
17,18.77554225921631,0.12639665603637695,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-3.3948406891527747,-17.10605263381361,-4.135946401225917,-2.635906376435713,0.26088290444101625,0.5279540407043237,331,37,1,7,d32d12ca55fa5c56652aa3bcedfc3c24
18,19.006881713867188,0.12473678588867188,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.01)),
                ('linreg', LinearRegression())])",-3.8803702333020618,-22.532906129206836,-4.746883833548788,-3.7566517844220204,-0.26687112678200764,0.10232864671034012,332,36,1,8,d32d12ca55fa5c56652aa3bcedfc3c24
