,fit_time,score_time,estimator,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_root_mean_squared_error,test_neg_median_absolute_error,test_r2,test_r_corr,n_train,n_test,repeat,fold,cv_mdsum
0,19.12725591659546,0.1231851577758789,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='neg', significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-4.087807047241299,-20.48397059036393,-4.52592207073475,-4.065916039543167,-0.08843951786245219,0.224610975679285,331,37,0,0,d32d12ca55fa5c56652aa3bcedfc3c24
1,18.86506462097168,0.12205004692077637,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='neg', significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-4.241865090308057,-24.736664592377284,-4.973596746055844,-4.0334737910622565,0.15198843524404004,0.3924257343381609,331,37,0,1,d32d12ca55fa5c56652aa3bcedfc3c24
2,18.831003665924072,0.12038683891296387,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='neg', significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-4.598524562518356,-33.61527595997996,-5.797868225475632,-3.8981672199129385,-0.2809473024887985,-0.06375046855355493,331,37,0,2,d32d12ca55fa5c56652aa3bcedfc3c24
3,18.990550756454468,0.12097358703613281,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='neg', significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-4.064901732563426,-23.313650658283645,-4.8284211351417605,-3.677632171731947,-0.0562045056320839,0.20858799319010563,331,37,0,3,d32d12ca55fa5c56652aa3bcedfc3c24
4,18.783090114593506,0.12177109718322754,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='neg', significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-3.0963195760085322,-16.31551552281985,-4.039246900453085,-2.2374269197971124,0.2979651511585246,0.5563061717827013,331,37,0,4,d32d12ca55fa5c56652aa3bcedfc3c24
5,18.91346502304077,0.1213083267211914,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='neg', significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-3.92743730159012,-21.304718331569454,-4.615703449266369,-3.5517445150454563,-0.14090750257857065,0.14771638120765948,331,37,0,5,d32d12ca55fa5c56652aa3bcedfc3c24
6,18.712843418121338,0.12099719047546387,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='neg', significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-4.210986143177996,-26.261244160981114,-5.124572583248393,-3.1272033830395003,-0.15067351351885616,0.10943411199964427,331,37,0,6,d32d12ca55fa5c56652aa3bcedfc3c24
7,18.942776441574097,0.12233519554138184,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='neg', significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-3.6566860192618056,-20.161044245289464,-4.490105148578312,-3.1654005589819114,-0.014573943971521786,0.22761439307666617,331,37,0,7,d32d12ca55fa5c56652aa3bcedfc3c24
8,18.970439434051514,0.12267494201660156,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='neg', significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-4.725735169991925,-32.373927015233534,-5.689809049101168,-4.095448797463161,-0.31393615845367195,-0.11407689282427168,332,36,0,8,d32d12ca55fa5c56652aa3bcedfc3c24
9,18.790701627731323,0.12237167358398438,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='neg', significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-4.058169878903448,-24.350148370007037,-4.934586950293514,-3.5871841134535227,-0.05774400159306592,0.2596789068119929,332,36,0,9,d32d12ca55fa5c56652aa3bcedfc3c24
