,repeat0_p0,repeat1_p0,repeat2_p0,repeat3_p0,repeat4_p0,repeat5_p0,repeat6_p0,repeat7_p0,repeat8_p0,repeat9_p0,target
0,16.25389467309988,16.214103415030305,16.49694034459248,15.9427821680998,16.538874001718803,16.155072191975634,16.735832212172234,15.888185084860256,16.863054611282294,16.00595034363625,21.0
1,16.45711997559401,16.989223330871692,17.197685423980957,16.534670331543587,16.117949027570205,17.82521311764995,15.396835267013076,16.1599591191625,16.48673264770943,17.319249019070693,7.0
2,14.075448639419912,13.883707857457388,14.090950484234977,13.245676535728599,13.266958970998699,14.448465307403792,14.679856417390702,14.478493094591585,14.627279157227026,14.12494291872548,22.0
3,16.225473884293578,16.578222528377523,16.69766926713654,16.256813989195532,16.43492198246454,18.392335272004793,16.143875339063058,17.48206644484441,16.52462927179175,16.475267011694704,21.0
4,15.583531678331418,17.171250267724584,16.73774526753769,15.792289194985834,17.34909556376885,16.244609380214243,18.963301192543074,17.32915682768563,17.847376862807515,16.881599244484967,16.0
5,20.593330868921157,21.802414342537446,21.402151657545666,20.228079430318417,19.178619889539377,19.371707628614068,20.07326105303698,21.407725204884066,18.68116739480407,21.061748024689507,21.0
6,17.741411842917177,19.311252707358,19.712765233259507,19.22248347723067,18.99396787171205,18.524686903955924,20.616355367877603,19.955869397634622,18.501315128256806,19.337987599733566,11.0
7,14.997317542227918,15.649597869523811,16.44413713084393,15.56044496681514,15.972506072272047,16.32436715051155,15.252442520340033,14.74306792207613,14.270983335537615,15.886422408517607,16.0
8,16.519147342326768,15.474111028779081,16.910151522438824,19.433351158369703,18.341913052515316,16.90796275877326,15.130534632285546,17.979676166450957,16.783570786327605,17.231214572109746,21.0
9,16.351302991310344,16.618662983440757,17.67163650226186,16.76281598676331,16.819415085835345,16.535615814046338,17.509116057788837,16.993249573730605,17.300147240989485,16.115558114500097,9.0
10,16.001420507389888,16.715657931672435,17.340356007940194,15.768271032954054,16.78684935573783,16.435694276568324,16.073552001365332,16.377452236344528,16.362637694733543,16.104463190791172,12.0
11,15.13487325669211,15.66846791695188,15.913122416023477,15.70033056219409,16.058018232408934,14.572230448582188,15.856714837322565,16.542323924986533,15.287753717018935,17.427849612950105,24.0
12,18.134801815099127,19.485676159706532,19.330165895582994,19.02467805043536,19.694656598995856,20.575448047707788,19.708106101156144,20.364835469690536,19.234669056684417,19.52843599934572,12.0
13,14.64324788247631,14.74490610991689,15.430836110086535,14.543330110609308,15.179954779847757,14.902267824050861,14.634908278364403,14.810674257297787,14.939992789136896,15.758845249933092,9.0
14,17.603465732031946,16.608240584769195,19.069236572900923,19.11356135969261,20.44073638007462,17.931752405772144,18.954845710847994,19.75602569994686,17.531253646560955,18.30605597919324,11.0
15,15.085551162699826,14.228308463989974,14.380461029636386,13.676271749759234,14.723914705333552,12.734206069083372,14.421494534028898,16.012954186723647,12.218241051991152,14.67872889272316,23.0
