,fit_time,score_time,estimator,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_root_mean_squared_error,test_neg_median_absolute_error,test_r2,test_r_corr,n_train,n_test,repeat,fold,cv_mdsum
0,18.87218475341797,0.1330432891845703,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-4.0033210890310995,-20.04628420548237,-4.477307696091745,-4.320777168587384,-0.06518254453133676,0.19492596555591318,331,37,0,0,d32d12ca55fa5c56652aa3bcedfc3c24
1,18.981182098388672,0.13356661796569824,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-4.364554553179656,-26.027804031382903,-5.101745194674358,-4.178701675188146,0.10772615518197037,0.3318656355548447,331,37,0,1,d32d12ca55fa5c56652aa3bcedfc3c24
2,18.73816204071045,0.13050079345703125,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-4.646580475714814,-33.692994290762385,-5.804566675537665,-4.141138665887144,-0.2839088455172776,-0.003185196082277401,331,37,0,2,d32d12ca55fa5c56652aa3bcedfc3c24
3,18.87039875984192,0.13355684280395508,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-3.876557423662729,-21.488906666634023,-4.635612868503368,-3.673152414892808,0.02646392128459929,0.28092192988888237,331,37,0,3,d32d12ca55fa5c56652aa3bcedfc3c24
4,18.854108810424805,0.13008975982666016,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-3.3071037523911495,-17.15861513406088,-4.142295877174985,-3.0795031216553284,0.26168770057425994,0.5129339693578099,331,37,0,4,d32d12ca55fa5c56652aa3bcedfc3c24
5,18.846099138259888,0.13324403762817383,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-4.158398578819824,-22.877315450135136,-4.783023672336897,-3.963382170250526,-0.22512301874647944,0.09366755531531928,331,37,0,5,d32d12ca55fa5c56652aa3bcedfc3c24
6,18.639869928359985,0.1270122528076172,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-4.281984956090907,-27.0549958151715,-5.201441705447779,-3.6274055441768205,-0.18545286362084834,0.07398419900403977,331,37,0,6,d32d12ca55fa5c56652aa3bcedfc3c24
7,18.82253646850586,0.13189077377319336,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-3.4680136290246293,-17.305318767349842,-4.159966197861449,-2.966175722680134,0.1291361052601847,0.3924794557348845,331,37,0,7,d32d12ca55fa5c56652aa3bcedfc3c24
8,18.939451217651367,0.128251314163208,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-4.418746424553882,-28.158895885695998,-5.306495631365016,-3.4748616457273673,-0.14286386909250948,0.03508936667861293,332,36,0,8,d32d12ca55fa5c56652aa3bcedfc3c24
9,18.859426259994507,0.1294100284576416,"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'continuous': ['.*']})),
                ('cbpm', CBPM(corr_sign='pos', significance_threshold=0.1)),
                ('linreg', LinearRegression())])",-4.094174620153152,-24.473926980789294,-4.947112994544322,-4.02481309122315,-0.06312081002523628,0.24312586264213376,332,36,0,9,d32d12ca55fa5c56652aa3bcedfc3c24
